native,target,geographic_distance,family_distance,phonological_distance,syntactic_distance,inventory_distance,same_script,family_distance_norm,phonological_distance_norm,syntactic_distance_norm,inventory_distance_norm,geographic_distance_norm,difficulty_score
por,heb,2.182693744129951,4.242640687119285,2.23606797749979,3.605551275463989,5.744562646538029,0,0.831663951842585,0.7071067811865475,0.34608704225909204,0.7984351461006214,0.3291420423234266,0.6817156633324953
por,ind,6.243895528703314,4.358898943540674,1.4142135623730951,4.58257569495584,4.242640687119285,1,0.8614815635668237,0.4472135954999579,0.500392555981073,0.3872103349974022,1.0,0.5784079293908616
por,tgl,5.959888094454034,4.242640687119285,1.7320508075688772,5.0,4.69041575982343,1,0.831663951842585,0.5477225575051661,0.5663181055833848,0.509810726139399,0.9530856486793721,0.6238193374006225
nld,eng,0.2574855221269145,3.1622776601683795,2.0,2.449489742783178,5.477225575051661,1,0.5545752851926823,0.6324555320336759,0.16350545562146043,0.7252385089295295,0.011122568181295787,0.46652946443900994
nld,spa,0.8319456165006524,4.358898943540674,1.7320508075688772,4.0,5.656854249492381,1,0.8614815635668237,0.5477225575051661,0.40838396325945503,0.7744206699948047,0.10601593869594073,0.5985157985322473
nld,fra,0.3007829457438281,4.358898943540674,2.0,4.123105625617661,4.0,1,0.8614815635668237,0.6324555320336759,0.42782654465663106,0.32077554449390705,0.01827474202565734,0.5511537297851611
nld,deu,0.3956145489437529,2.23606797749979,1.7320508075688772,1.4142135623730951,3.605551275463989,1,0.3170234626972503,0.5477225575051661,0.0,0.2127758570134721,0.033939695165280774,0.2656510414957514
nld,ita,0.6988108391036992,4.0,1.0,3.605551275463989,4.58257569495584,1,0.7694321068130031,0.31622776601683794,0.34608704225909204,0.48028421843609864,0.08402379705956353,0.45534780461832175
nld,por,0.7947775622047489,4.242640687119285,1.4142135623730951,3.7416573867739413,4.242640687119285,1,0.831663951842585,0.4472135954999579,0.36758284421387466,0.3872103349974022,0.0998762573113623,0.4978945163857183
nld,rus,2.563409925065855,3.3166247903554,1.0,4.123105625617661,5.385164807134504,0,0.594161831046129,0.31622776601683794,0.42782654465663106,0.7000323577980808,0.3920314265858036,0.5174772247483768
nld,pol,0.5690713108668475,3.4641016151377544,1.0,4.358898943540674,5.656854249492381,1,0.6319862990455887,0.31622776601683794,0.4650663600885159,0.7744206699948047,0.06259250662885674,0.4809588290662528
nld,cmn,4.358510729367071,3.605551275463989,2.0,5.196152422706632,5.916079783099616,0,0.6682649357631881,0.6324555320336759,0.5972972702283177,0.84539637577117,0.6885588397203857,0.6892902161347337
nld,jpn,4.977649874137428,3.4641016151377544,2.6457513110645907,5.830951894845301,5.291502622129181,0,0.6319862990455887,0.8366600265340756,0.6975537804082217,0.6743877401834383,0.7908326109365814,0.7289714440031847
nld,kor,4.733152259728641,3.1622776601683795,2.6457513110645907,5.830951894845301,5.291502622129181,0,0.5545752851926823,0.8366600265340756,0.6975537804082217,0.6743877401834383,0.7504447703515306,0.7037287478180602
nld,arb,2.467862818084277,3.872983346207417,2.23606797749979,5.744562646538029,6.0,0,0.7368552096370148,0.7071067811865475,0.6839099685708037,0.868373651738263,0.37624828148450684,0.7336837137368668
nld,hin,3.7764371717724208,3.7416573867739413,1.7320508075688772,5.477225575051661,5.656854249492381,0,0.703173073088302,0.5477225575051661,0.6416883174742132,0.7744206699948047,0.5924078236470719,0.6720037164791991
nld,tur,1.517439555532165,3.872983346207417,0.0,5.916079783099616,5.196152422706632,1,0.7368552096370148,0.0,0.7109983804275144,0.6482809458188583,0.21925066288156997,0.4714609139935146
nld,vie,4.973006621992823,3.4641016151377544,2.6457513110645907,5.385164807134504,5.0990195135927845,1,0.6319862990455887,0.8366600265340756,0.6271487790515345,0.6216860472279178,0.7900656057947687,0.6569468395314285
nld,tha,4.960319345698769,4.358898943540674,2.6457513110645907,5.5677643628300215,5.196152422706632,0,0.8614815635668237,0.8366600265340756,0.6559874832690368,0.6482809458188583,0.7879698320030212,0.7854476058303532
nld,swh,4.149442546210353,4.58257569495584,2.449489742783178,6.48074069840786,5.0990195135927845,1,0.9188495882623101,0.7745966692414833,0.8001776177905671,0.6216860472279178,0.6540234825016353,0.7552936485564468
nld,fin,1.1145068643110938,3.4641016151377544,1.0,4.898979485566356,4.795831523312719,1,0.6319862990455887,0.31622776601683794,0.5503635172791851,0.5386734624196258,0.15269139873949292,0.4671611239736416
nld,hun,0.7292709932170662,3.1622776601683795,1.0,5.0,4.47213595499958,1,0.5545752851926823,0.31622776601683794,0.5663181055833848,0.45004592215379513,0.08905542017581156,0.430652807510551
nld,ell,1.1140363484062288,3.4641016151377544,1.7320508075688772,4.58257569495584,5.5677643628300215,0,0.6319862990455887,0.5477225575051661,0.500392555981073,0.7500279433393438,0.15261367560340275,0.5967399155672545
nld,heb,2.010844691077803,4.0,2.23606797749979,4.795831523312719,5.5677643628300215,0,0.7694321068130031,0.7071067811865475,0.5340729323281959,0.7500279433393438,0.30075480355160866,0.691962845484659
nld,ind,5.951304853642263,4.123105625617661,2.0,5.0,5.0990195135927845,1,0.8010059137728462,0.6324555320336759,0.5663181055833848,0.6216860472279178,0.951667808417629,0.6525155757620189
nld,tgl,5.518507768833186,4.0,2.23606797749979,5.916079783099616,5.0990195135927845,1,0.7694321068130031,0.7071067811865475,0.7109983804275144,0.6216860472279178,0.8801753330852581,0.6870676771644912
rus,eng,2.7235860526929985,3.3166247903554,1.7320508075688772,3.872983346207417,5.744562646538029,0,0.594161831046129,0.5477225575051661,0.3883236969818679,0.7984351461006214,0.41849044919745054,0.5835337224614695
rus,spa,3.184072463425055,3.7416573867739413,1.4142135623730951,3.872983346207417,4.58257569495584,0,0.703173073088302,0.4472135954999579,0.3883236969818679,0.48028421843609864,0.4945568427007164,0.5471905350983043
rus,fra,2.7953313060451515,3.7416573867739413,2.23606797749979,4.0,5.196152422706632,0,0.703173073088302,0.7071067811865475,0.40838396325945503,0.6482809458188583,0.43034183622274946,0.6381646435589847
rus,deu,2.416096734118195,2.8284271247461903,2.0,3.872983346207417,5.0990195135927845,0,0.46895017824916757,0.6324555320336759,0.3883236969818679,0.6216860472279178,0.3676971945874425,0.5381014426931027
rus,ita,2.6057550911211655,3.3166247903554,0.0,3.7416573867739413,4.242640687119285,0,0.594161831046129,0.0,0.36758284421387466,0.3872103349974022,0.3990262998091062,0.37979798339667925
rus,por,3.2225252463833804,3.605551275463989,1.0,3.3166247903554,4.58257569495584,0,0.6682649357631881,0.31622776601683794,0.3004556856387994,0.48028421843609864,0.5009087446279714,0.48671562935773915
rus,nld,2.563409925065855,3.3166247903554,1.0,4.123105625617661,5.385164807134504,0,0.594161831046129,0.31622776601683794,0.42782654465663106,0.7000323577980808,0.3920314265858036,0.5174772247483768
rus,pol,2.1019983887997684,1.7320508075688772,0.0,2.449489742783178,4.795831523312719,0,0.18775446505396048,0.0,0.16350545562146043,0.5386734624196258,0.31581221432117706,0.23561906071948296
rus,cmn,2.1391144809005764,2.8284271247461903,2.23606797749979,4.69041575982343,5.656854249492381,0,0.46895017824916757,0.7071067811865475,0.5174241841340927,0.7744206699948047,0.32194331222383876,0.6032068517086183
rus,jpn,3.0266288163203594,2.6457513110645907,2.449489742783178,6.082762530298219,4.58257569495584,0,0.42209796618756334,0.7745966692414833,0.7373232771465221,0.48028421843609864,0.4685491904961356,0.6132133048861659
rus,kor,2.6742997041840795,2.23606797749979,2.449489742783178,5.5677643628300215,5.744562646538029,0,0.3170234626972503,0.7745966692414833,0.6559874832690368,0.7984351461006214,0.4103489824947556,0.6102364238131842
rus,arb,2.200896730677624,3.1622776601683795,2.0,4.69041575982343,5.5677643628300215,0,0.5545752851926823,0.6324555320336759,0.5174241841340927,0.7500279433393438,0.33214894004157797,0.6070829438960227
rus,hin,1.9355889678012992,3.0,1.4142135623730951,5.0,5.5677643628300215,0,0.5129547378753354,0.4472135954999579,0.5663181055833848,0.7500279433393438,0.2883235323420565,0.5558738094722715
rus,tur,1.9869050799596142,3.1622776601683795,1.0,5.830951894845301,5.0990195135927845,0,0.5545752851926823,0.31622776601683794,0.6975537804082217,0.6216860472279178,0.2968002897219033,0.5430332047139413
rus,vie,2.8782126245350637,2.6457513110645907,2.449489742783178,5.291502622129181,5.916079783099616,0,0.42209796618756334,0.7745966692414833,0.6123563221945337,0.84539637577117,0.4440327570390677,0.6417609158231755
rus,tha,2.953542077948943,3.7416573867739413,2.449489742783178,5.291502622129181,5.0990195135927845,0,0.703173073088302,0.7745966692414833,0.6123563221945337,0.6216860472279178,0.4564762075127891,0.6931490711355953
rus,swh,4.271998170928274,4.0,2.23606797749979,6.082762530298219,4.358898943540674,0,0.7694321068130031,0.7071067811865475,0.7373232771465221,0.41904173558134306,0.6742680850752744,0.7016406473608074
rus,fin,1.699704275444999,2.6457513110645907,1.4142135623730951,3.605551275463989,4.242640687119285,0,0.42209796618756334,0.4472135954999579,0.34608704225909204,0.3872103349974022,0.24935843497545562,0.42819966918145996
rus,hun,2.215039491883391,2.23606797749979,1.4142135623730951,4.898979485566356,4.358898943540674,0,0.3170234626972503,0.4472135954999579,0.5503635172791851,0.41904173558134306,0.33448514109774025,0.44656365853209007
rus,ell,2.1857080051377595,2.6457513110645907,1.4142135623730951,3.7416573867739413,3.4641016151377544,0,0.42209796618756334,0.4472135954999579,0.36758284421387466,0.17404707388097052,0.32963995921868744,0.4045384166171133
rus,heb,2.314329637344834,3.3166247903554,2.0,4.47213595499958,5.291502622129181,0,0.594161831046129,0.6324555320336759,0.48295035037260314,0.6743877401834383,0.35088658769778186,0.6016549928091832
rus,ind,4.27667198356556,3.4641016151377544,1.7320508075688772,4.898979485566356,4.58257569495584,0,0.6319862990455887,0.5477225575051661,0.5503635172791851,0.48028421843609864,0.6750401384148358,0.5923938722319618
rus,tgl,3.5318386774867507,3.3166247903554,2.0,5.0990195135927845,4.795831523312719,0,0.594161831046129,0.6324555320336759,0.581956667535994,0.5386734624196258,0.5520033190123711,0.6111549511430189
pol,eng,0.8106919080970605,3.4641016151377544,1.7320508075688772,4.123105625617661,5.830951894845301,1,0.6319862990455887,0.5477225575051661,0.42782654465663106,0.8220884405302838,0.10250510122245012,0.5405303591619595
pol,spa,1.1919498936416237,3.872983346207417,1.4142135623730951,3.605551275463989,4.47213595499958,1,0.7368552096370148,0.4472135954999579,0.34608704225909204,0.45004592215379513,0.1654839845918662,0.4778584577705749
pol,fra,0.766708994413325,3.872983346207417,2.23606797749979,4.0,5.477225575051661,1,0.7368552096370148,0.7071067811865475,0.40838396325945503,0.7252385089295295,0.09523969329354183,0.5930578118437388
pol,deu,0.3437177537560671,3.0,2.0,4.123105625617661,5.916079783099616,1,0.5129547378753354,0.6324555320336759,0.42782654465663106,0.84539637577117,0.025367016466621196,0.5256434204913524
pol,ita,0.6543197515648576,3.4641016151377544,0.0,3.4641016151377544,4.795831523312719,1,0.6319862990455887,0.0,0.32374731147345703,0.5386734624196258,0.07667444538871261,0.3389800936407475
pol,por,1.2299776993908402,3.7416573867739413,1.0,3.3166247903554,4.69041575982343,1,0.703173073088302,0.31622776601683794,0.3004556856387994,0.509810726139399,0.17176568578601673,0.4351598937686707
pol,nld,0.5690713108668475,3.4641016151377544,1.0,4.358898943540674,5.656854249492381,1,0.6319862990455887,0.31622776601683794,0.4650663600885159,0.7744206699948047,0.06259250662885674,0.4809588290662528
pol,rus,2.1019983887997684,1.7320508075688772,0.0,2.449489742783178,4.795831523312719,0,0.18775446505396048,0.0,0.16350545562146043,0.5386734624196258,0.31581221432117706,0.23561906071948296
pol,cmn,4.000472301750426,3.0,2.23606797749979,4.898979485566356,5.5677643628300215,0,0.5129547378753354,0.7071067811865475,0.5503635172791851,0.7500279433393438,0.6294155267155958,0.6347107879517558
pol,jpn,4.695019570220718,2.8284271247461903,2.449489742783178,6.244997998398398,5.0990195135927845,0,0.46895017824916757,0.7745966692414833,0.7629457966554452,0.6216860472279178,0.744145743718288,0.6673835743863122
pol,kor,4.421715809539068,2.449489742783178,2.449489742783178,5.744562646538029,5.477225575051661,0,0.37176131553116615,0.7745966692414833,0.6839099685708037,0.7252385089295295,0.6989995006991221,0.635695307058267
pol,arb,2.01885182243792,3.3166247903554,2.0,4.47213595499958,5.656854249492381,0,0.594161831046129,0.6324555320336759,0.48295035037260314,0.7744206699948047,0.3020774779903673,0.6142194767955175
pol,hin,3.295299970122799,3.1622776601683795,1.4142135623730951,4.795831523312719,6.324555320336759,0,0.5545752851926823,0.4472135954999579,0.5340729323281959,0.9572365912945104,0.512930186833516,0.6042225689342857
pol,tur,1.0445885693845258,3.3166247903554,1.0,5.830951894845301,5.5677643628300215,1,0.594161831046129,0.31622776601683794,0.6975537804082217,0.7500279433393438,0.14114180159392947,0.5163775284802905
pol,vie,4.57233805865192,2.8284271247461903,2.449489742783178,5.477225575051661,5.656854249492381,1,0.46895017824916757,0.7745966692414833,0.6416883174742132,0.7744206699948047,0.7238803462666406,0.6150290020925165
pol,tha,4.546758347723375,3.872983346207417,2.449489742783178,5.477225575051661,5.0,0,0.7368552096370148,0.7745966692414833,0.6416883174742132,0.594574598116085,0.7196549091813264,0.7182123288727971
pol,swh,3.922794802532281,4.123105625617661,2.23606797749979,6.082762530298219,4.0,1,0.8010059137728462,0.7071067811865475,0.7373232771465221,0.32077554449390705,0.6165842094732829,0.6434886670055453
pol,fin,0.9045433088751953,2.8284271247461903,1.4142135623730951,3.872983346207417,4.795831523312719,1,0.46895017824916757,0.4472135954999579,0.3883236969818679,0.5386734624196258,0.1180081376118915,0.4168546179896518
pol,hun,0.3379746457404103,2.449489742783178,1.4142135623730951,4.898979485566356,4.898979485566356,1,0.37176131553116615,0.4472135954999579,0.5503635172791851,0.5669152768677277,0.02441832937386591,0.41966270498902886
pol,ell,0.7051685556852315,2.8284271247461903,1.4142135623730951,3.1622776601683795,5.0,0,0.46895017824916757,0.4472135954999579,0.27607900401255236,0.594574598116085,0.08507400953055537,0.4511441433461908
pol,heb,1.603465962245895,3.4641016151377544,2.0,4.242640687119285,5.744562646538029,0,0.6319862990455887,0.6324555320336759,0.4467052120725283,0.7984351461006214,0.23346111155551832,0.6184891426294704
pol,ind,5.605700709859156,3.605551275463989,1.7320508075688772,4.898979485566356,3.7416573867739413,1,0.6682649357631881,0.5477225575051661,0.5503635172791851,0.25004158148233185,0.8945784781254007,0.5297179846897048
pol,tgl,5.17531558001138,3.4641016151377544,2.0,5.291502622129181,4.69041575982343,1,0.6319862990455887,0.6324555320336759,0.6123563221945337,0.509810726139399,0.8234844265269826,0.5878268674082614
cmn,eng,4.463534921580094,3.605551275463989,2.449489742783178,4.58257569495584,6.082762530298219,0,0.6682649357631881,0.7745966692414833,0.500392555981073,0.8910339542092922,0.705907476609666,0.713157626197419
cmn,spa,4.917688114057882,4.0,2.23606797749979,5.385164807134504,5.196152422706632,0,0.7694321068130031,0.7071067811865475,0.6271487790515345,0.6482809458188583,0.7809277044484438,0.7193246102460957
cmn,fra,4.57115660441412,4.0,2.8284271247461903,5.477225575051661,5.5677643628300215,0,0.7694321068130031,0.8944271909999159,0.6416883174742132,0.7500279433393438,0.7236851853219002,0.7814625440557191
cmn,deu,4.273373300408465,3.1622776601683795,2.23606797749979,5.385164807134504,5.830951894845301,0,0.5545752851926823,0.7071067811865475,0.6271487790515345,0.8220884405302838,0.674495238662699,0.675617064677426
cmn,ita,4.448008321413264,3.605551275463989,2.23606797749979,5.291502622129181,5.830951894845301,0,0.6682649357631881,0.7071067811865475,0.6123563221945337,0.8220884405302838,0.7033426832725936,0.7082078407076724
cmn,por,4.936179595192632,3.872983346207417,2.449489742783178,5.0,5.744562646538029,0,0.7368552096370148,0.7745966692414833,0.5663181055833848,0.7984351461006214,0.7839822577374714,0.7369337361201191
cmn,nld,4.358510729367071,3.605551275463989,2.0,5.196152422706632,5.916079783099616,0,0.6682649357631881,0.6324555320336759,0.5972972702283177,0.84539637577117,0.6885588397203857,0.6892902161347337
cmn,rus,2.1391144809005764,2.8284271247461903,2.23606797749979,4.69041575982343,5.656854249492381,0,0.46895017824916757,0.7071067811865475,0.5174241841340927,0.7744206699948047,0.32194331222383876,0.6032068517086183
cmn,pol,4.000472301750426,3.0,2.23606797749979,4.898979485566356,5.5677643628300215,0,0.5129547378753354,0.7071067811865475,0.5503635172791851,0.7500279433393438,0.6294155267155958,0.6347107879517558
cmn,jpn,1.0561338398381677,2.6457513110645907,3.0,4.58257569495584,5.196152422706632,0,0.42209796618756334,0.9486832980505138,0.500392555981073,0.6482809458188583,0.14304893080547823,0.6182733139782147
cmn,kor,0.6442586196652226,2.23606797749979,2.6457513110645907,4.123105625617661,4.795831523312719,0,0.3170234626972503,0.8366600265340756,0.42782654465663106,0.5386734624196258,0.07501247665232963,0.5243889975695806
cmn,arb,3.772552885669286,3.1622776601683795,3.0,6.164414002968976,5.916079783099616,0,0.5545752851926823,0.9486832980505138,0.750218832452264,0.84539637577117,0.591766189869583,0.7599849424200407
cmn,hin,2.3689332312964324,3.3166247903554,2.23606797749979,4.795831523312719,6.082762530298219,0,0.594161831046129,0.7071067811865475,0.5340729323281959,0.8910339542092922,0.35990639450947864,0.6634902439329826
cmn,tur,3.8684969799830413,3.1622776601683795,2.0,5.656854249492381,6.164414002968976,0,0.5545752851926823,0.6324555320336759,0.6700578181087926,0.9133900501534026,0.6076149121386776,0.6758872853179265
cmn,vie,1.5473862037907558,2.6457513110645907,2.23606797749979,4.898979485566356,6.244997998398398,0,0.42209796618756334,0.7071067811865475,0.5503635172791851,0.9354538718390722,0.224197461478559,0.6150067424585318
cmn,tha,1.9411845456618175,3.7416573867739413,2.23606797749979,5.0990195135927845,5.477225575051661,0,0.703173073088302,0.7071067811865475,0.581956667535994,0.7252385089295295,0.28924784936313797,0.6773681195379126
cmn,swh,5.169957010627027,4.0,2.8284271247461903,7.0,5.196152422706632,0,0.7694321068130031,0.8944271909999159,0.8821863902312445,0.6482809458188583,0.8225992602378044,0.8192458127248478
cmn,fin,3.4944183863608553,2.6457513110645907,1.7320508075688772,4.795831523312719,5.0990195135927845,0,0.42209796618756334,0.5477225575051661,0.5340729323281959,0.6216860472279178,0.5458219713689867,0.5409186213508367
cmn,hun,4.115541073062699,2.23606797749979,2.23606797749979,4.898979485566356,5.5677643628300215,0,0.3170234626972503,0.7071067811865475,0.5503635172791851,0.7500279433393438,0.6484233980329314,0.5768817989641972
cmn,ell,4.08182273768779,3.0,2.6457513110645907,5.656854249492381,5.656854249492381,0,0.5129547378753354,0.8366600265340756,0.6700578181087926,0.7744206699948047,0.6428535655533463,0.6953687703947662
cmn,heb,4.037653973283951,3.3166247903554,3.0,5.830951894845301,5.291502622129181,0,0.594161831046129,0.9486832980505138,0.6975537804082217,0.6743877401834383,0.6355574574915377,0.7378661638102041
cmn,ind,3.0887123619225365,3.4641016151377544,2.449489742783178,4.69041575982343,4.795831523312719,0,0.6319862990455887,0.7745966692414833,0.5174241841340927,0.5386734624196258,0.47880458848354984,0.6414711426379873
cmn,tgl,1.7601822112648549,3.3166247903554,2.6457513110645907,6.0,5.0,0,0.594161831046129,0.8366600265340756,0.7242522479073147,0.594574598116085,0.25934860701337753,0.6844176255969022
jpn,eng,5.044845007627501,3.4641016151377544,2.6457513110645907,6.0,5.656854249492381,0,0.6319862990455887,0.8366600265340756,0.7242522479073147,0.7744206699948047,0.8019323770674315,0.7498710652812508
jpn,spa,5.519143684626886,3.872983346207417,2.8284271247461903,6.6332495807108,5.0990195135927845,0,0.7368552096370148,0.8944271909999159,0.8242639773138629,0.6216860472279178,0.8802803781416836,0.7967830820951279
jpn,fra,5.18262396992479,3.872983346207417,2.23606797749979,6.557438524302,5.477225575051661,0,0.7368552096370148,0.7071067811865475,0.8122908231412682,0.7252385089295295,0.8246916779247926,0.7603117830516641
jpn,deu,4.9449133412157575,3.0,2.449489742783178,5.830951894845301,5.385164807134504,0,0.5129547378753354,0.7745966692414833,0.6975537804082217,0.7000323577980808,0.7854249595116595,0.6813224463999109
jpn,ita,5.132318924992856,3.4641016151377544,2.449489742783178,6.557438524302,4.58257569495584,0,0.6319862990455887,0.7745966692414833,0.8122908231412682,0.48028421843609864,0.8163819357612644,0.7085649512057792
jpn,por,5.5163727560552305,3.7416573867739413,2.23606797749979,6.324555320336759,4.69041575982343,0,0.703173073088302,0.7071067811865475,0.775510614061369,0.509810726139399,0.8798226566146445,0.7132934817870434
jpn,nld,4.977649874137428,3.4641016151377544,2.6457513110645907,5.830951894845301,5.291502622129181,0,0.6319862990455887,0.8366600265340756,0.6975537804082217,0.6743877401834383,0.7908326109365814,0.7289714440031847
jpn,rus,3.0266288163203594,2.6457513110645907,2.449489742783178,6.082762530298219,4.58257569495584,0,0.42209796618756334,0.7745966692414833,0.7373232771465221,0.48028421843609864,0.4685491904961356,0.6132133048861659
jpn,pol,4.695019570220718,2.8284271247461903,2.449489742783178,6.244997998398398,5.0990195135927845,0,0.46895017824916757,0.7745966692414833,0.7629457966554452,0.6216860472279178,0.744145743718288,0.6673835743863122
jpn,cmn,1.0561338398381677,2.6457513110645907,3.0,4.58257569495584,5.196152422706632,0,0.42209796618756334,0.9486832980505138,0.500392555981073,0.6482809458188583,0.14304893080547823,0.6182733139782147
jpn,kor,0.41779602797487225,2.0,3.1622776601683795,3.4641016151377544,4.47213595499958,0,0.2564773689376677,1.0,0.32374731147345703,0.45004592215379513,0.03760378833533381,0.5110797507158277
jpn,arb,4.611092298010374,3.0,2.8284271247461903,7.0,5.656854249492381,0,0.5129547378753354,0.8944271909999159,0.8821863902312445,0.7744206699948047,0.7302820448884816,0.7566076999024733
jpn,hin,3.2524848075571797,3.1622776601683795,2.8284271247461903,5.291502622129181,6.0,0,0.5545752851926823,0.8944271909999159,0.6123563221945337,0.868373651738263,0.5058576762713797,0.7179995793209988
jpn,tur,4.667541364351526,3.0,2.6457513110645907,4.358898943540674,5.0,0,0.5129547378753354,0.8366600265340756,0.4650663600885159,0.594574598116085,0.739606699847076,0.6322312247235893
jpn,vie,1.9941853922356867,2.449489742783178,2.8284271247461903,6.557438524302,4.898979485566356,0,0.37176131553116615,0.8944271909999159,0.8122908231412682,0.5669152768677277,0.2980029030575238,0.6475307937206178
jpn,tha,2.4472121803513684,3.605551275463989,2.8284271247461903,6.557438524302,3.872983346207417,0,0.6682649357631881,0.8944271909999159,0.8122908231412682,0.285998504891242,0.372837063478339,0.6980860720147924
jpn,swh,5.78652663047429,3.872983346207417,3.0,7.211102550927978,4.47213595499958,0,0.7368552096370148,0.9486832980505138,0.9155266905544484,0.45004592215379513,0.9244485792022913,0.8050620427978065
jpn,fin,4.138425722161907,2.449489742783178,2.8284271247461903,5.830951894845301,4.58257569495584,0,0.37176131553116615,0.8944271909999159,0.6975537804082217,0.48028421843609864,0.6522036457948515,0.6292987635461306
jpn,hun,4.831775620465615,2.0,2.449489742783178,5.196152422706632,4.898979485566356,0,0.2564773689376677,0.7745966692414833,0.5972972702283177,0.5669152768677277,0.7667360727474191,0.5634259272048648
jpn,ell,4.836087728184901,2.8284271247461903,2.449489742783178,6.708203932499369,4.58257569495584,0,0.46895017824916757,0.7745966692414833,0.8361018285770369,0.48028421843609864,0.7674483771172314,0.6619696381218048
jpn,heb,4.844875474632415,3.1622776601683795,2.8284271247461903,6.708203932499369,4.795831523312719,0,0.5545752851926823,0.8944271909999159,0.8361018285770369,0.5386734624196258,0.7688999990624281,0.7264457683392563
jpn,ind,3.1401363944856304,3.3166247903554,2.6457513110645907,6.4031242374328485,4.0,0,0.594161831046129,0.8366600265340756,0.7879193285962598,0.32077554449390705,0.48729917291710684,0.667478711986551
jpn,tgl,1.6113440595088222,3.1622776601683795,2.8284271247461903,7.280109889280518,3.4641016151377544,0,0.5545752851926823,0.8944271909999159,0.926425305351214,0.17404707388097052,0.23476247123192256,0.6631096290217682
kor,eng,4.814351270483619,3.1622776601683795,2.23606797749979,5.830951894845301,5.291502622129181,0,0.5545752851926823,0.7071067811865475,0.6975537804082217,0.6743877401834383,0.7638577957095318,0.6720110877490783
kor,spa,5.28605646688014,3.605551275463989,2.449489742783178,6.324555320336759,5.0990195135927845,0,0.6682649357631881,0.7745966692414833,0.775510614061369,0.6216860472279178,0.8417773873639122,0.7345725473039844
kor,fra,4.942802373729398,3.605551275463989,3.0,6.557438524302,4.898979485566356,0,0.6682649357631881,0.9486832980505138,0.8122908231412682,0.5669152768677277,0.7850762550119225,0.7743995741505939
kor,deu,4.68189387793226,2.6457513110645907,2.8284271247461903,5.656854249492381,5.385164807134504,0,0.42209796618756334,0.8944271909999159,0.6700578181087926,0.7000323577980808,0.7419775492800864,0.6763514823617229
kor,ita,4.866727803172012,3.1622776601683795,2.449489742783178,6.244997998398398,5.385164807134504,0,0.5545752851926823,0.7745966692414833,0.7629457966554452,0.7000323577980808,0.7725097208325301,0.7062412519106033
kor,por,5.290805120778522,3.4641016151377544,2.23606797749979,6.164414002968976,5.291502622129181,0,0.6319862990455887,0.7071067811865475,0.750218832452264,0.6743877401834383,0.8425618035108967,0.7097026027038269
kor,nld,4.733152259728641,3.1622776601683795,2.6457513110645907,5.830951894845301,5.291502622129181,0,0.5545752851926823,0.8366600265340756,0.6975537804082217,0.6743877401834383,0.7504447703515306,0.7037287478180602
kor,rus,2.6742997041840795,2.23606797749979,2.449489742783178,5.5677643628300215,5.744562646538029,0,0.3170234626972503,0.7745966692414833,0.6559874832690368,0.7984351461006214,0.4103489824947556,0.6102364238131842
kor,pol,4.421715809539068,2.449489742783178,2.449489742783178,5.744562646538029,5.477225575051661,0,0.37176131553116615,0.7745966692414833,0.6839099685708037,0.7252385089295295,0.6989995006991221,0.635695307058267
kor,cmn,0.6442586196652226,2.23606797749979,2.6457513110645907,4.123105625617661,4.795831523312719,0,0.3170234626972503,0.8366600265340756,0.42782654465663106,0.5386734624196258,0.07501247665232963,0.5243889975695806
kor,jpn,0.41779602797487225,2.0,3.1622776601683795,3.4641016151377544,4.47213595499958,0,0.2564773689376677,1.0,0.32374731147345703,0.45004592215379513,0.03760378833533381,0.5110797507158277
kor,arb,4.291565891851259,2.6457513110645907,2.8284271247461903,6.855654600401044,5.656854249492381,0,0.42209796618756334,0.8944271909999159,0.8593893233471784,0.7744206699948047,0.6775004192441016,0.7221521737371095
kor,hin,2.9116883338113255,2.8284271247461903,2.8284271247461903,4.47213595499958,6.164414002968976,0,0.46895017824916757,0.8944271909999159,0.48295035037260314,0.9133900501534026,0.44956251082824245,0.6703685543636725
kor,tur,4.359520681239763,2.6457513110645907,2.6457513110645907,5.0,5.5677643628300215,0,0.42209796618756334,0.8366600265340756,0.5663181055833848,0.7500279433393438,0.6887256706947145,0.6459984926421022
kor,vie,1.7774713660771388,2.0,2.449489742783178,6.4031242374328485,4.898979485566356,0,0.2564773689376677,0.7745966692414833,0.7879193285962598,0.5669152768677277,0.26220455155949207,0.576323762819057
kor,tha,2.2240195764064,3.3166247903554,2.449489742783178,6.557438524302,4.123105625617661,0,0.594161831046129,0.7745966692414833,0.8122908231412682,0.35448174828358864,0.33596853480296135,0.6543265702351496
kor,swh,5.557790153192558,3.605551275463989,2.6457513110645907,7.745966692414834,4.898979485566356,0,0.6682649357631881,0.8366600265340756,1.0,0.5669152768677277,0.8866642744237793,0.7890149926138235
kor,fin,3.8767114327259615,2.0,2.449489742783178,5.477225575051661,3.872983346207417,0,0.2564773689376677,0.7745966692414833,0.6416883174742132,0.285998504891242,0.6089718333858509,0.5222784088894926
kor,hun,4.552453019936065,1.4142135623730951,2.449489742783178,5.0,4.242640687119285,0,0.10623640465574995,0.7745966692414833,0.5663181055833848,0.3872103349974022,0.7205955953064912,0.48289503983870763
kor,ell,4.544160241360309,2.449489742783178,2.449489742783178,6.4031242374328485,5.916079783099616,0,0.37176131553116615,0.7745966692414833,0.7879193285962598,0.84539637577117,0.7192257356457553,0.675532170836936
